문정점,서울특별시 송파구 송이로 239,02-431-0332,"['매장 : Cleaning Day(Close): 매월 첫째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
당산역점,서울특별시 영등포구 양평로 58,02-2678-0332,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
사당역점,서울특별시 동작구 동작대로 21,02-583-0332,"['매장 : Cleaning Day(Close): 매월 첫째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
몽촌토성점,서울특별시 송파구 백제고분로51길 30,02-421-0332,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
구로점,서울특별시 구로구 시흥대로 551,070-7462-8527,"['매장 : 연중무휴 (10:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 10:00 - 23:45']","['딜리버리', '킹오더']"
목동역점,서울특별시 양천구 오목로 238,02-2602-0332,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
충무로역점,서울특별시 중구 퇴계로 216,02-2285-0337,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
차병원사거리점,서울특별시 강남구 봉은사로 179,02-540-0332,"['매장 : 일~목 : 10:00~23:00 / 금~토 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
강남도곡점,서울특별시 강남구 논현로 172,070-7462-6846,"['매장 : 월~금 : 10:00~22:00 / 토~일 : 09:00~22:00', '딜리버리 : 10:00 - 22:00', '킹오더 : 10:00 - 21:45']","['딜리버리', '킹오더']"
약수역점,서울특별시 중구 다산로 142,070-7438-8605,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
청담점,서울특별시 강남구 선릉로 812,02-3446-7816,"['매장 : Cleaning Day(Close): 매월 첫째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
수서점,서울특별시 강남구 광평로 280,02-3412-1557,"['매장 : 일~목 : 08:00~22:00 / 금~토 : 08:00~23:00', '딜리버리 : 10:00 - 22:00', '킹오더 : 08:00 - 21:45']","['딜리버리', '킹오더']"
석관점,서울특별시 성북구 돌곶이로 50,070-5138-3074,"['매장 : 연중무휴(10:00~23:00)', '딜리버리 : 10:00 - 22:30', '킹오더 : 10:00 - 22:30']","['딜리버리', '킹오더']"
장안SK점,서울특별시 동대문구 한천로 100,070-7438-8236,"['매장 : Cleaning Day(Close): 매월 넷째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴', '드라이브스루']"
신당역점,서울특별시 중구 다산로 258,02-2253-0332,"['매장 : Cleaning Day(Close): 매월 셋째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
신림역점,서울특별시 관악구 신림로 318,070-7462-8763,"['매장 : Cleaning Day(Close): 매월 넷째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
건대역점,서울특별시 광진구 아차산로 272,070-7462-8511,"['매장 : 월~금 (10:00~23:00) / 토,일 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
동국대점,서울특별시 중구 필동로1길 30,02-2277-3006,"['매장 : 월~금 (11:00~19:00)', '킹오더 : 11:00 - 18:45']",['킹오더']
홍제역점,서울특별시 서대문구 통일로 464,02-391-0332,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:30 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
교대역점,서울특별시 서초구 서초대로 283,02-596-0332,"['매장 : 연중무휴 (09:00~22:00)', '딜리버리 : 10:00 - 22:00', '킹오더 : 09:00 - 21:45']","['딜리버리', '킹오더']"
영등포KT점,서울특별시 영등포구 영중로 119,02-2675-0332,"['매장 : Cleaning Day(Close): 매월 둘째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
가재울뉴타운점,서울특별시 서대문구 수색로 56,02-303-0392,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 22:59', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
구로구청점,서울특별시 구로구 가마산로 250,02-856-0332,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
마곡점,서울특별시 강서구 마곡동로 56,070-7462-6739,"['매장 : 연중무휴 (10:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 10:00 - 23:45']","['딜리버리', '킹오더']"
공덕역점,서울특별시 마포구 마포대로 144,02-701-8355,"['매장 : 연중무휴 (08:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 08:00 - 22:45']","['딜리버리', '킹오더']"
서교동사거리점,서울특별시 마포구 양화로 100,02-322-3199,"['매장 : 일~목 : 10:00~23:00 / 금~토 : 10:00~24:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
안암오거리점,서울특별시 성북구 안암로 73,02-922-0332,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
미아역점,서울특별시 강북구 도봉로 188,02-988-0332,"['매장 : Cleaning Day(Close): 매월 셋째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
신월점,서울특별시 양천구 화곡로 64,070-7462-6708,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
종암점,서울특별시 성북구 종암로 123,070-7462-6709,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
박석고개SK점,서울특별시 은평구 통일로 945,070-7462-6723,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더', '드라이브스루']"
혜화역점,서울특별시 종로구 동숭길 148,070-7462-6726,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
먹골역점,서울특별시 중랑구 동일로 890,070-7462-6725,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
공릉역점,서울특별시 노원구 동일로 1085,070-7438-8217,"['매장 : Cleaning Day(Close): 매월 넷째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
거여역점,서울특별시 송파구 오금로 519,070-7438-8219,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
낙성대점,서울특별시 관악구 남부순환로 1934,070-7438-8235,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
가산이앤씨7점,서울특별시 금천구 디지털로9길 46,070-7438-8601,"['매장 : 연중무휴 (09:00~22:00)', '딜리버리 : 10:00 - 22:00', '킹오더 : 09:00 - 21:45']","['딜리버리', '킹오더']"
개봉점,서울특별시 구로구 개봉로 55,070-7438-8623,"['매장 : Cleaning Day(Close): 매월 첫째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
왕십리센트라스점,서울특별시 성동구 왕십리로 410,070-7438-8625,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
군자능동점,서울특별시 광진구 능동로 245,070-7462-6703,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
신설동역점,서울특별시 동대문구 보문로 6,070-7462-6775,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
반포고속터미널점,서울특별시 서초구 신반포로 194,02-534-0332,"['매장 : 연중무휴 (07:30~24:00)', '킹오더 : 07:30 - 23:45']",['킹오더']
문정역점,서울특별시 송파구 법원로 8길 13,070-7462-6747,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
둔촌GS FS점,서울특별시 강동구 양재대로 1323,070-7462-6767,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
강남대로점,서울특별시 강남구 강남대로 406,02-566-0332,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
가산디지털점,서울특별시 금천구 가산디지털1로 168,02-853-0332,"['매장 : 연중무휴 (09:00~22:00)', '딜리버리 : 10:00 - 22:00', '킹오더 : 09:00 - 21:45']","['딜리버리', '킹오더']"
방배카페골목,서울특별시 서초구 방배중앙로 200,02-599-9940,"['매장 : 연중무휴(10:00~22:00)', '딜리버리 : 10:00 - 22:00', '킹오더 : 10:00 - 21:45']","['딜리버리', '킹오더']"
시청역점,서울특별시 중구 서소문로 136,02-777-0332,"['매장 : 연중무휴 (09:00~22:00)', '딜리버리 : 10:00 - 22:00', '킹오더 : 09:00 - 21:45']","['딜리버리', '킹오더']"
종합운동장사거리점,서울특별시 송파구 올림픽로 76,070-7462-6856,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
서여의도점,서울특별시 영등포구 국회대로70길 23,02-780-0993,"['매장 : 연중무휴 (09:00~22:00)', '딜리버리 : 09:00 - 21:59', '킹오더 : 09:00 - 21:45']","['딜리버리', '킹오더']"
서울역점,서울특별시 용산구 한강대로 405,02-392-2895,"['매장 : 연중무휴 (07:00~22:00)', '킹오더 : 07:00 - 21:45']",['킹오더']
송파구청점,서울특별시 송파구 오금로 99,02-419-0332,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
연희점,서울특별시 서대문구 연희로 97,02-3144-6633,"['매장 : 연중무휴(10:00~22:00)', '딜리버리 : 10:00 - 21:30', '킹오더 : 10:00 - 21:00']","['딜리버리', '킹오더']"
용산이마트점,서울특별시 용산구 한강대로23길 55,02-793-0331,"['매장 : 영업시간 (10:00~22:00), 매월 둘째주/넷째주 일요일 휴점', '킹오더 : 10:00 - 21:45']",['킹오더']
대치점,서울특별시 강남구 도곡로 447,02-556-8595,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
양재점,서울특별시 서초구 강남대로 221,02-577-0407,"['매장 : 연중무휴 (09:00~22:00)', '딜리버리 : 10:00 - 22:00', '킹오더 : 09:00 - 21:45']","['딜리버리', '킹오더']"
신대방삼거리역점,서울특별시 동작구 상도로 83,070-7462-6791,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
강남NC점,서울특별시 서초구 잠원로 69,02-595-9042,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
국제점,서울특별시 용산구 한강대로 92,02-794-8211,"['매장 : 월~토 : 10:00~21:00 / 일요일, 공휴일 : 휴무', '딜리버리 : 10:30 - 21:00', '킹오더 : 10:00 - 20:45']","['딜리버리', '킹오더']"
녹번대성GS점,서울특별시 은평구 통일로 642,070-7462-6801,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더', '드라이브스루']"
서울대입구역점,서울특별시 관악구 남부순환로 1796,070-7462-6868,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:50', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
가양역점,서울특별시 강서구 양천로 476,070-7462-6886,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
신촌1점,서울특별시 서대문구 신촌로 121,070-7438-6531,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
신길점,서울특별시 영등포구 도신로 237,070-7462-8523,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
마포구청역점,서울특별시 마포구 월드컵로 155,070-7462-8524,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
삼성중앙역점,서울특별시 강남구 봉은사로 502,070-7438-6574,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
구의점,서울특별시 광진구 아차산로 466,070-7438-6504,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
신정네거리역점,서울특별시 양천구 중앙로 275,070-7438-6521,"['매장 : Cleaning Day(Close): 매월 셋째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
강동구청점,서울특별시 강동구 성내로 22,070-7462-6822,"['매장 : 월~금 : 10:00~22:00 / 토~일 : 09:00~22:00', '딜리버리 : 10:00 - 22:00', '킹오더 : 10:00 - 21:45']","['딜리버리', '킹오더']"
내발산점,서울특별시 강서구 강서로 308,070-7438-6565,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
건대입구역점,서울특별시 광진구 아차산로 229,070-7462-6823,"['매장 : Cleaning Day(Close): 매월 넷째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
신논현역점,서울특별시 강남구 봉은사로 105,070-7438-6564,"['매장 : Cleaning Day(Close): 매월 넷째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
신림미림여고입구점,서울특별시 관악구 신림로 141,070-7462-8503,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
등촌역점,서울특별시 강서구 공항대로 549,070-7462-8542,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
성신여대입구역점,서울특별시 성북구 동소문로 120,070-7462-8547,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
노원역점,서울특별시 노원구 노해로 456,070-7462-6806,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
회현역점,서울특별시 중구 퇴계로 52,070-7462-6807,"['매장 : 연중무휴 (09:30~23:00)', '딜리버리 : 10:15 - 23:00', '킹오더 : 09:30 - 22:45']","['딜리버리', '킹오더']"
염창역점,서울특별시 양천구 공항대로 630,070-7462-6819,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
경희대점,서울특별시 동대문구 경희대로 1-1,070-7462-8543,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
동대문중학교사거리점,서울특별시 동대문구 답십리로41길 33,070-7461-4716,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
방배점,서울특별시 서초구 방배로 127,070-7462-6795,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
목동이마트점,서울특별시 양천구 오목로 299,02-2654-0332,"['매장 : 영업시간 (10:00~21:00), 매월 둘째주/넷째주 일요일 휴점', '킹오더 : 10:00 - 20:45']",['킹오더']
상암점,서울특별시 마포구 월드컵북로 344,070-7462-6718,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
망우점,서울특별시 중랑구 망우로 400,070-7438-6513,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
불광점,서울특별시 은평구 통일로 750,070-7462-8633,"['매장 : Cleaning Day(Close): 매월 셋째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴']"
송정역점,서울특별시 강서구 공항대로 32,070-7462-8677,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
석촌점,서울특별시 송파구 송파대로 448,02-424-6313,"['매장 : Cleaning Day(Close): 매월 넷째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45']","['딜리버리', '킹오더', '24시간매장']"
위례신도시GS점,서울특별시 송파구 위례중앙로43,070-7462-6773,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 22:59', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더', '드라이브스루']"
하계점,서울특별시 노원구 노원로 236,070-7462-8665,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
노량진점,서울특별시 동작구 노량진로 169,02-816-2176,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
화곡역점,서울특별시 강서구 화곡로 142,070-7462-8540,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
화랑대역점,서울특별시 노원구 노원로 3,070-7462-8555,"['매장 : 월~금 : 10:00~23:00 / 토~일 : 09:00~23:00', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
면목역점,서울특별시 중랑구 겸재로 180,070-7462-8558,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:59']","['딜리버리', '킹오더']"
아차산역점,서울특별시 광진구 천호대로 661,070-7459-7045,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
부산대연GS점,부산광역시 남구 수영로 288,051-626-0332,"['매장 : Cleaning Day(Close): 매월 첫째주 월요일 02:00~08:00', '딜리버리 : 24시간 운영', '킹오더 : 08:00 - 23:45', '아침메뉴: 04:00 - 11:00']","['딜리버리', '킹오더', '24시간매장', '아침메뉴', '드라이브스루']"
부산화명점,부산광역시 북구 화명대로 44,070-7462-6865,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더']"
부산용호분포SK점,부산광역시 남구 용호로 116,051-624-0332,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더', '드라이브스루']"
부산센텀오일뱅크점,부산광역시 해운대구 해운대로 179,070-7438-8229,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 10:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더', '드라이브스루']"
부산금정오일뱅크점,부산광역시 금정구 중앙대로 1664,070-7438-8613,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더', '드라이브스루']"
해운대신도시1점,부산광역시 해운대구 좌동순환로 310,051-701-0331,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
부산양정점,부산광역시 부산진구 중앙대로 900,070-7462-6737,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 23:00', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
부산서부터미널점,부산광역시 사상구 사상로 201,051-311-9713,"['매장 : 연중무휴 (09:00~24:00)', '딜리버리 : 09:00 - 23:59', '킹오더 : 09:00 - 23:45']","['딜리버리', '킹오더']"
부산안락DT점,부산광역시 동래구 충렬대로 311,051-556-3800,"['매장 : 연중무휴(10:00~22:00)', '딜리버리 : 10:00 - 21:45', '킹오더 : 10:00 - 21:30']","['딜리버리', '킹오더', '드라이브스루']"
부산정관DT점,부산광역시 기장군 정관읍 용수로 48,070-7438-8624,"['매장 : 연중무휴 (09:00~23:00)', '딜리버리 : 09:00 - 23:00', '킹오더 : 09:00 - 22:45']","['딜리버리', '킹오더', '드라이브스루']"
부산대점,부산광역시 금정구 금정로 66,070-7462-6769,"['매장 : 연중무휴 (10:00~23:00)', '딜리버리 : 10:00 - 22:45', '킹오더 : 10:00 - 22:45']","['딜리버리', '킹오더']"
해운대비치점,부산광역시 해운대구 구남로 27,051-731-0054,"['매장 : 연중무휴(10:00~22:00)', '딜리버리 : 10:00 - 21:45', '킹오더 : 10:00 - 21:30']","['딜리버리', '킹오더']"
부산괴정역점,부산광역시 사하구 사하로 200,051-292-2931,"['매장 : 연중무휴(10:00~22:00)', '딜리버리 : 10:00 - 21:55', '킹오더 : 10:00 - 21:55']","['딜리버리', '킹오더']"
부산망미SK점,부산광역시 연제구 과정로 120 부흥주유소,051-751-3737,"['매장 : 임시휴점 중', '딜리버리 : 10:00 - 21:30', '킹오더 : 10:00 - 21:45']","['딜리버리', '킹오더', '드라이브스루']"
